participant_id,condition,imageid,headline,before_AI_Real_Fake,confidence_rating_before_AI,with_AI_Real_Fake,confidence_rating_with_AI,ground_truth_with_AI,after_AI_seen_before,after_AI_ground_truth,after_AI_Real_Fake,confidence_rating_after_AI,with_AI_seen_before,week
671f12c5d2543b67c0f12e57,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,29,REAL,100,Real,No,Real,Fake,45,No,Week 4
671f12c5d2543b67c0f12e57,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,60,REAL,100,Real,No,Fake,Fake,100,No,Week 4
671f12c5d2543b67c0f12e57,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,100,FAKE,17,Fake,No,Fake,Real,100,No,Week 4
67217a2f6476292bf82e2e6d,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,70,REAL,95,Real,No,Real,Real,85,No,Week 4
67217a2f6476292bf82e2e6d,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,70,REAL,95,Real,No,Real,Fake,70,No,Week 4
67217a2f6476292bf82e2e6d,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,REAL,80,FAKE,60,Fake,No,Fake,Real,70,No,Week 4
67217a2f6476292bf82e2e6d,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",REAL,80,FAKE,95,Fake,No,Fake,Real,70,Yes,Week 4
672adb2909ca72744f212a7d,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,93,REAL,100,Real,No,Real,Real,64,No,Week 4
672adb2909ca72744f212a7d,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,82,REAL,90,Real,No,Real,Real,82,Yes,Week 4
672adb2909ca72744f212a7d,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,93,FAKE,89,Fake,No,Fake,Fake,47,Yes,Week 4
672adb2909ca72744f212a7d,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,97,FAKE,100,Fake,No,Fake,Fake,78,Yes,Week 4
672ceecd4b982fd2123fa32f,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",FAKE,55,FAKE,70,Fake,No,Real,Real,73,No,Week 4
672ceecd4b982fd2123fa32f,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,68,REAL,85,Real,No,Real,Real,84,No,Week 4
672ceecd4b982fd2123fa32f,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,REAL,88,FAKE,100,Fake,No,Fake,Fake,78,No,Week 4
672ceecd4b982fd2123fa32f,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,69,REAL,91,Real,No,Fake,Fake,61,No,Week 4
672feaa71ba8b290765e0c7a,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",FAKE,92,REAL,100,Real,No,Real,Fake,85,No,Week 4
672feaa71ba8b290765e0c7a,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,100,FAKE,100,Fake,No,Real,Real,92,No,Week 4
672feaa71ba8b290765e0c7a,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",FAKE,99,REAL,100,Real,No,Fake,Real,51,No,Week 4
672feaa71ba8b290765e0c7a,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",REAL,55,FAKE,100,Fake,No,Fake,Real,68,No,Week 4
6740e1e09ca406ab781318cb,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",REAL,55,FAKE,30,Fake,No,Real,Fake,55,No,Week 4
6740e1e09ca406ab781318cb,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,51,REAL,95,Real,No,Real,Fake,70,No,Week 4
6740e1e09ca406ab781318cb,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",FAKE,40,REAL,80,Real,No,Fake,Fake,55,No,Week 4
6740e1e09ca406ab781318cb,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,70,FAKE,90,Fake,No,Fake,Fake,60,No,Week 4
67439be8ee2236a7c078d523,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,60,REAL,85,Real,No,Real,Real,10,No,Week 4
67439be8ee2236a7c078d523,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,REAL,29,FAKE,60,Fake,No,Real,Fake,19,No,Week 4
67439be8ee2236a7c078d523,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,65,FAKE,75,Fake,No,Fake,Fake,50,No,Week 4
67439be8ee2236a7c078d523,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,37,REAL,75,Real,Yes,Fake,Real,42,No,Week 4
67529d0aecb73bfe140d521f,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,FAKE,68,REAL,79,Real,No,Real,Real,51,No,Week 4
67529d0aecb73bfe140d521f,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",FAKE,67,REAL,66,Real,No,Real,Fake,45,No,Week 4
67529d0aecb73bfe140d521f,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,65,FAKE,68,Fake,No,Fake,Fake,55,No,Week 4
67529d0aecb73bfe140d521f,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",REAL,51,FAKE,65,Fake,No,Fake,Fake,59,No,Week 4
6753746b1f8827e2bd586bf0,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,38,FAKE,95,Fake,No,Real,Real,40,No,Week 4
6753746b1f8827e2bd586bf0,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",FAKE,100,FAKE,100,Fake,No,Real,Fake,73,No,Week 4
6753746b1f8827e2bd586bf0,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",FAKE,60,REAL,85,Real,No,Fake,Real,49,No,Week 4
6753746b1f8827e2bd586bf0,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",FAKE,87,REAL,37,Real,No,Fake,Fake,77,No,Week 4
6756a94929aa9c7782b3ab2a,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,71,FAKE,91,Fake,No,Real,Real,30,No,Week 4
6756a94929aa9c7782b3ab2a,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,FAKE,64,REAL,85,Real,No,Real,Real,75,No,Week 4
6756a94929aa9c7782b3ab2a,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,57,REAL,100,Real,No,Fake,Fake,59,No,Week 4
6756a94929aa9c7782b3ab2a,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,46,FAKE,100,Fake,No,Fake,Real,30,No,Week 4
675cf75e3c237ff931f4a43e,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,50,FAKE,90,Fake,No,Real,Real,60,No,Week 4
675cf75e3c237ff931f4a43e,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,70,REAL,100,Real,No,Real,Real,60,No,Week 4
675cf75e3c237ff931f4a43e,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,72,FAKE,100,Fake,No,Fake,Real,71,No,Week 4
675cf75e3c237ff931f4a43e,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,58,REAL,100,Real,No,Fake,Fake,50,No,Week 4
67667c5a2dde32ea7b0b66c7,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",REAL,65,FAKE,63,Fake,No,Real,Real,39,Yes,Week 4
67667c5a2dde32ea7b0b66c7,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",FAKE,54,FAKE,76,Fake,No,Real,Real,61,No,Week 4
67667c5a2dde32ea7b0b66c7,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",FAKE,63,REAL,78,Real,No,Fake,Real,68,Yes,Week 4
67667c5a2dde32ea7b0b66c7,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,60,REAL,84,Real,No,Fake,Real,59,Yes,Week 4
67745cfb4893225ef8d4bc4a,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",REAL,77,FAKE,93,Fake,No,Real,Real,57,No,Week 4
67745cfb4893225ef8d4bc4a,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,89,FAKE,100,Fake,No,Real,Fake,50,No,Week 4
67745cfb4893225ef8d4bc4a,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,49,REAL,64,Real,No,Fake,Fake,73,No,Week 4
67745cfb4893225ef8d4bc4a,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",FAKE,66,REAL,73,Real,No,Fake,Real,66,No,Week 4
67758b914f06b14a31669644,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,75,REAL,100,Real,No,Real,Real,55,No,Week 4
67758b914f06b14a31669644,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,REAL,40,FAKE,100,Fake,No,Real,Real,40,No,Week 4
67758b914f06b14a31669644,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,0,FAKE,100,Fake,No,Fake,Fake,50,No,Week 4
67758b914f06b14a31669644,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,55,REAL,100,Real,No,Fake,Fake,45,No,Week 4
677fea44f0780e29406c0f6a,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,60,REAL,72,Real,No,Real,Real,50,No,Week 4
677fea44f0780e29406c0f6a,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,50,FAKE,68,Fake,No,Real,Real,51,No,Week 4
677fea44f0780e29406c0f6a,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",FAKE,48,REAL,61,Real,No,Fake,Fake,54,No,Week 4
677fea44f0780e29406c0f6a,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,57,FAKE,72,Fake,No,Fake,Real,50,No,Week 4
6784ea5cf89f784e621ac9fa,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,80,REAL,100,Real,No,Real,Real,76,No,Week 4
6784ea5cf89f784e621ac9fa,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,35,FAKE,100,Fake,Yes,Real,Real,90,No,Week 4
6784ea5cf89f784e621ac9fa,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,75,FAKE,100,Fake,No,Fake,Fake,60,No,Week 4
6784ea5cf89f784e621ac9fa,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,29,REAL,100,Real,No,Fake,Real,45,No,Week 4
67884b1aa6c55d9dd2388778,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,93,FAKE,100,Fake,No,Real,Real,50,No,Week 4
67884b1aa6c55d9dd2388778,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,76,REAL,100,Real,No,Real,Real,70,No,Week 4
67884b1aa6c55d9dd2388778,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",REAL,71,FAKE,100,Fake,No,Fake,Real,61,No,Week 4
67884b1aa6c55d9dd2388778,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,79,REAL,100,Real,No,Fake,Fake,35,No,Week 4
6789a3633d3d26346e189cc0,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,74,FAKE,100,Fake,No,Real,Fake,46,No,Week 4
6789a3633d3d26346e189cc0,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,90,FAKE,100,Fake,Yes,Real,Real,85,No,Week 4
6789a3633d3d26346e189cc0,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",FAKE,78,FAKE,100,Real,No,Fake,Fake,90,No,Week 4
6789a3633d3d26346e189cc0,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",FAKE,75,REAL,100,Real,No,Fake,Fake,92,No,Week 4
67914a71e31261f2ae882759,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,65,FAKE,95,Fake,No,Real,Fake,90,No,Week 4
67914a71e31261f2ae882759,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",REAL,82,FAKE,98,Fake,No,Real,Real,74,No,Week 4
67914a71e31261f2ae882759,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",FAKE,59,REAL,85,Real,No,Fake,Fake,77,No,Week 4
67914a71e31261f2ae882759,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,47,REAL,99,Real,No,Fake,Fake,66,No,Week 4
6791a8549ed23cc3997dd33a,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,80,REAL,100,Real,No,Real,Real,80,No,Week 4
6791a8549ed23cc3997dd33a,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,100,REAL,100,Real,No,Real,Real,82,No,Week 4
6791a8549ed23cc3997dd33a,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",REAL,70,FAKE,100,Fake,No,Fake,Fake,51,No,Week 4
6791a8549ed23cc3997dd33a,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",REAL,100,FAKE,100,Fake,No,Fake,Real,100,No,Week 4
679a7b94aea987a325617cf1,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,66,FAKE,37,Real,No,Real,Real,86,No,Week 4
679a7b94aea987a325617cf1,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,83,FAKE,100,Fake,Yes,Real,Real,95,No,Week 4
679a7b94aea987a325617cf1,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,88,REAL,90,Real,No,Fake,Fake,100,Yes,Week 4
679a7b94aea987a325617cf1,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",FAKE,100,FAKE,100,Fake,No,Fake,Real,60,No,Week 4
67cedbbf4645675edee20cff,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,REAL,75,FAKE,100,Fake,No,Real,Real,80,No,Week 4
67cedbbf4645675edee20cff,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",FAKE,60,REAL,100,Real,No,Real,Fake,86,No,Week 4
67cedbbf4645675edee20cff,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,61,FAKE,100,Fake,Yes,Fake,Real,86,No,Week 4
67cedbbf4645675edee20cff,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,73,REAL,100,Real,No,Fake,Real,92,No,Week 4
67cf28a2280e7e75fbbacbff,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,71,FAKE,100,Fake,No,Real,Real,66,No,Week 4
67cf28a2280e7e75fbbacbff,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,49,REAL,100,Real,No,Real,Real,86,No,Week 4
67cf28a2280e7e75fbbacbff,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,80,REAL,100,Real,No,Fake,Fake,42,No,Week 4
67cf28a2280e7e75fbbacbff,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,73,FAKE,100,Fake,No,Fake,Real,73,No,Week 4
