participant_id,condition,imageid,headline,before_AI_Real_Fake,confidence_rating_before_AI,with_AI_Real_Fake,confidence_rating_with_AI,final rating submitted,ground_truth_with_AI,after_AI_seen_before,after_AI_ground_truth,after_AI_Real_Fake,confidence_rating_after_AI,phase,week
5cd08e2ff59e0a0013563602,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Real,50,Phase2,2
5cd08e2ff59e0a0013563602,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,Yes,Fake,Fake,60,Phase2,2
5cd08e2ff59e0a0013563602,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,,Real,Yes,Real,Real,51,Phase2,2
5cd08e2ff59e0a0013563602,2,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,71,Phase2,2
5d0d16d991270800010b7dd7,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,97,REAL,97,,Real,No,Fake,Fake,89,Phase2,2
5d0d16d991270800010b7dd7,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,95,FAKE,95,,Fake,No,Fake,Fake,82,Phase2,2
5d0d16d991270800010b7dd7,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,87,FAKE,87,,Fake,Yes,Real,Fake,85,Phase2,2
5d0d16d991270800010b7dd7,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,84,REAL,84,,Real,No,Real,Fake,99,Phase2,2
5d849ee0a954540019f513dd,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,70,REAL,70,,Real,No,Fake,Fake,68,Phase2,2
5d849ee0a954540019f513dd,2,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,88,FAKE,88,,Fake,No,Fake,Real,73,Phase2,2
5d849ee0a954540019f513dd,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,REAL,80,REAL,80,,Fake,No,Real,Fake,52,Phase2,2
5d849ee0a954540019f513dd,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,84,REAL,84,,Real,No,Real,Real,43,Phase2,2
5d8b66f5d189bd001a378273,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,,Real,No,Fake,Fake,100,Phase2,2
5d8b66f5d189bd001a378273,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,100,Phase2,2
5d8b66f5d189bd001a378273,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Real,Real,70,Phase2,2
5d8b66f5d189bd001a378273,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,No,Real,Real,100,Phase2,2
5dee265613911c4bb3c0ac7e,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,90,Phase2,2
5dee265613911c4bb3c0ac7e,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,,Real,No,Fake,Real,50,Phase2,2
5dee265613911c4bb3c0ac7e,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,,Fake,No,Real,Real,100,Phase2,2
5dee265613911c4bb3c0ac7e,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Real,Fake,30,Phase2,2
5e03f8517f08edece67a3137,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,73,Phase2,2
5e03f8517f08edece67a3137,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,88,REAL,88,,Real,No,Fake,Real,68,Phase2,2
5e03f8517f08edece67a3137,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,86,REAL,86,,Fake,No,Real,Real,80,Phase2,2
5e03f8517f08edece67a3137,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Real,Real,60,Phase2,2
5e70bd5480f43a0009625d4c,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Real,100,Phase2,2
5e70bd5480f43a0009625d4c,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,100,REAL,100,,Fake,Yes,Fake,Real,58,Phase2,2
5e70bd5480f43a0009625d4c,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,97,REAL,97,,Real,No,Real,Real,71,Phase2,2
5e70bd5480f43a0009625d4c,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,,Real,No,Real,Fake,97,Phase2,2
5e9ffa9ee172201b04f1a4c6,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,99,FAKE,99,,Fake,No,Fake,Fake,92,Phase2,2
5e9ffa9ee172201b04f1a4c6,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,No,Fake,Real,51,Phase2,2
5e9ffa9ee172201b04f1a4c6,2,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,99,FAKE,99,,Fake,No,Real,Real,92,Phase2,2
5e9ffa9ee172201b04f1a4c6,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,99,REAL,99,,Real,No,Real,Fake,93,Phase2,2
5f734ab7a0857803755e97b3,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,99,REAL,99,,Real,Yes,Fake,Fake,94,Phase2,2
5f734ab7a0857803755e97b3,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Real,31,Phase2,2
5f734ab7a0857803755e97b3,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,99,REAL,99,,Real,No,Real,Real,50,Phase2,2
5f734ab7a0857803755e97b3,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,75,FAKE,75,,Fake,No,Real,Fake,71,Phase2,2
5f91a6bf59acc003a749718a,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,62,Phase2,2
5f91a6bf59acc003a749718a,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,99,FAKE,99,,Fake,Yes,Fake,Real,71,Phase2,2
5f91a6bf59acc003a749718a,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,Yes,Real,Real,84,Phase2,2
5f91a6bf59acc003a749718a,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,,Real,No,Real,Fake,66,Phase2,2
5ff454f2f0b5ed607169fba6,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,,Real,No,Fake,Fake,100,Phase2,2
5ff454f2f0b5ed607169fba6,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,99,REAL,99,,Fake,No,Fake,Fake,90,Phase2,2
5ff454f2f0b5ed607169fba6,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,REAL,100,REAL,100,,Fake,No,Real,Real,90,Phase2,2
5ff454f2f0b5ed607169fba6,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Real,Fake,100,Phase2,2
602fcd044ad77ad42ee9a829,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,84,Phase2,2
602fcd044ad77ad42ee9a829,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,94,REAL,94,,Real,No,Fake,Fake,61,Phase2,2
602fcd044ad77ad42ee9a829,2,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,50,Phase2,2
602fcd044ad77ad42ee9a829,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,No,Real,Fake,72,Phase2,2
6099dff06308cc570a428098,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",FAKE,73,FAKE,73,,Real,No,Fake,Fake,83,Phase2,2
6099dff06308cc570a428098,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,92,REAL,92,,Real,No,Fake,Real,62,Phase2,2
6099dff06308cc570a428098,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,65,FAKE,65,,Fake,No,Real,Real,92,Phase2,2
6099dff06308cc570a428098,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,58,REAL,58,,Fake,No,Real,Fake,40,Phase2,2
611572b4abe6a1bfe26001a3,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,65,FAKE,65,,Fake,No,Fake,Fake,90,Phase2,2
611572b4abe6a1bfe26001a3,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,No,Fake,Fake,100,Phase2,2
611572b4abe6a1bfe26001a3,2,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,,Fake,No,Real,Real,80,Phase2,2
611572b4abe6a1bfe26001a3,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,No,Real,Real,80,Phase2,2
6117efedb574017076d5b499,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,87,REAL,87,,Real,No,Fake,Fake,87,Phase2,2
6117efedb574017076d5b499,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,89,FAKE,89,,Fake,No,Fake,Fake,96,Phase2,2
6117efedb574017076d5b499,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,84,FAKE,84,,Fake,No,Real,Real,83,Phase2,2
6117efedb574017076d5b499,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,93,REAL,93,,Real,No,Real,Real,88,Phase2,2
6151e69a392433707e7a9dfb,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,Yes,Fake,Fake,100,Phase2,2
6151e69a392433707e7a9dfb,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,100,FAKE,100,,Fake,No,Fake,Fake,90,Phase2,2
6151e69a392433707e7a9dfb,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,82,Phase2,2
6151e69a392433707e7a9dfb,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,90,REAL,90,,Real,No,Real,Fake,93,Phase2,2
616964223dcbf0aa539dbae2,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,96,Phase2,2
616964223dcbf0aa539dbae2,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,No,Fake,Real,68,Phase2,2
616964223dcbf0aa539dbae2,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,,Fake,No,Real,Real,91,Phase2,2
616964223dcbf0aa539dbae2,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Real,Fake,51,Phase2,2
63474e67a5fd298c6103c409,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,64,REAL,64,,Real,No,Fake,Fake,69,Phase2,2
63474e67a5fd298c6103c409,2,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,71,FAKE,71,,Fake,No,Fake,Fake,32,Phase2,2
63474e67a5fd298c6103c409,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,60,FAKE,60,,Fake,No,Real,Real,43,Phase2,2
63474e67a5fd298c6103c409,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,79,REAL,79,,Real,No,Real,Real,10,Phase2,2
63d84be2c9a21026d442e728,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,100,FAKE,100,,Fake,No,Fake,Fake,80,Phase2,2
63d84be2c9a21026d442e728,2,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,40,Phase2,2
63d84be2c9a21026d442e728,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",FAKE,60,FAKE,60,,Real,No,Real,Real,100,Phase2,2
63d84be2c9a21026d442e728,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Real,Fake,40,Phase2,2
6409110921de1c850a685bf6,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,No,Fake,Fake,98,Phase2,2
6409110921de1c850a685bf6,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,51,FAKE,51,,Fake,No,Fake,Fake,100,Phase2,2
6409110921de1c850a685bf6,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,99,REAL,99,,Fake,No,Real,Real,52,Phase2,2
6409110921de1c850a685bf6,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,No,Real,Fake,91,Phase2,2
6410e0ba81f88046afa861ca,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,85,REAL,85,,Real,No,Fake,Fake,65,Phase2,2
6410e0ba81f88046afa861ca,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,58,REAL,58,,Real,No,Fake,Fake,77,Phase2,2
6410e0ba81f88046afa861ca,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,62,FAKE,62,,Fake,No,Real,Fake,59,Phase2,2
6410e0ba81f88046afa861ca,2,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,95,FAKE,95,,Fake,No,Real,Fake,54,Phase2,2
647869e6f69318bacc341d53,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,72,REAL,72,,Real,No,Fake,Fake,78,Phase2,2
647869e6f69318bacc341d53,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,33,REAL,33,,Fake,No,Fake,Real,50,Phase2,2
647869e6f69318bacc341d53,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,58,REAL,58,,Real,No,Real,Real,63,Phase2,2
647869e6f69318bacc341d53,2,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,85,FAKE,85,,Fake,No,Real,Fake,52,Phase2,2
65612a45629022b7c905ef6c,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,No,Fake,Fake,50,Phase2,2
65612a45629022b7c905ef6c,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,50,Phase2,2
65612a45629022b7c905ef6c,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Real,Fake,50,Phase2,2
65612a45629022b7c905ef6c,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,,Fake,No,Real,Real,50,Phase2,2
