just_the_facts,gave_away_ground_truth,conversation_id,participant_id,condition,imageid,headline,phase,week,asked_broad_questions,asked_guiding_questions,probed_deeper_over_multiple_messages,changed_focus_every_question,ask_for_source_checking,cross_verification_prompting,image_forensics_questions,contextual_consistency_checks,counterfactual_generation,ask_for_alternative_explanations,logic_plausibility_checks,scale_scope_reflection,spot_emotional_triggers,bias_awareness_reflection,framing_analysis,recall_prior_knowledge,fact_comparison,historical_analogies,devils_advocate_roleplay,evidence_ranking,step_by_step_reasoning,confidence_calibration,uncertainty_tolerance,reflect_on_process
1,1,5d20189bb34728001a230962_2,5d20189bb34728001a230962,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
1,0,5deb341d35575a2547b1f85a_6,5deb341d35575a2547b1f85a,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,5deb341d35575a2547b1f85a_5,5deb341d35575a2547b1f85a,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,1,5deb341d35575a2547b1f85a_0,5deb341d35575a2547b1f85a,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
1,0,5deb341d35575a2547b1f85a_3,5deb341d35575a2547b1f85a,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,66451cf935a985828f197f7e_3,66451cf935a985828f197f7e,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
1,0,66451cf935a985828f197f7e_7,66451cf935a985828f197f7e,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1
1,0,66451cf935a985828f197f7e_5,66451cf935a985828f197f7e,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,66451cf935a985828f197f7e_0,66451cf935a985828f197f7e,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,628f9cfbee6de7cc7322fecf_7,628f9cfbee6de7cc7322fecf,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,1,628f9cfbee6de7cc7322fecf_5,628f9cfbee6de7cc7322fecf,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,1,1,0,0,0,0,1,0,0,0,0,0,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
0,1,628f9cfbee6de7cc7322fecf_0,628f9cfbee6de7cc7322fecf,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1,0,1,1
1,1,628f9cfbee6de7cc7322fecf_2,628f9cfbee6de7cc7322fecf,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,5faefcc22be93b11829e84df_1,5faefcc22be93b11829e84df,Persuasive,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,5faefcc22be93b11829e84df_3,5faefcc22be93b11829e84df,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,5faefcc22be93b11829e84df_5,5faefcc22be93b11829e84df,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,5faefcc22be93b11829e84df_6,5faefcc22be93b11829e84df,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,67cf114d88ac6082ae5c17bd_2,67cf114d88ac6082ae5c17bd,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,67cf114d88ac6082ae5c17bd_5,67cf114d88ac6082ae5c17bd,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,67cf114d88ac6082ae5c17bd_4,67cf114d88ac6082ae5c17bd,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
0,0,67cf114d88ac6082ae5c17bd_1,67cf114d88ac6082ae5c17bd,Persuasive,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",3,4,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1,1,5e27727328b7b698b037ee6c_2,5e27727328b7b698b037ee6c,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
1,0,5e27727328b7b698b037ee6c_7,5e27727328b7b698b037ee6c,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,5e27727328b7b698b037ee6c_4,5e27727328b7b698b037ee6c,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1,1,5e27727328b7b698b037ee6c_0,5e27727328b7b698b037ee6c,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,67d47bef1b8777e754726be0_6,67d47bef1b8777e754726be0,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,67d47bef1b8777e754726be0_4,67d47bef1b8777e754726be0,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,67d47bef1b8777e754726be0_3,67d47bef1b8777e754726be0,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,67d47bef1b8777e754726be0_2,67d47bef1b8777e754726be0,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,66881fbe723bc57d75a2c268_6,66881fbe723bc57d75a2c268,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
0,0,66881fbe723bc57d75a2c268_0,66881fbe723bc57d75a2c268,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1
1,0,66881fbe723bc57d75a2c268_5,66881fbe723bc57d75a2c268,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,1,66881fbe723bc57d75a2c268_2,66881fbe723bc57d75a2c268,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1,1,67659224c577c7e97b074f43_0,67659224c577c7e97b074f43,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,67659224c577c7e97b074f43_5,67659224c577c7e97b074f43,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,67659224c577c7e97b074f43_4,67659224c577c7e97b074f43,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,67659224c577c7e97b074f43_3,67659224c577c7e97b074f43,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,6562421abbbe0dc4b89ad4ff_5,6562421abbbe0dc4b89ad4ff,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,6562421abbbe0dc4b89ad4ff_1,6562421abbbe0dc4b89ad4ff,Persuasive,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",3,4,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
0,0,6562421abbbe0dc4b89ad4ff_3,6562421abbbe0dc4b89ad4ff,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,6562421abbbe0dc4b89ad4ff_4,6562421abbbe0dc4b89ad4ff,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,67c83488e67b25dcb923d96d_3,67c83488e67b25dcb923d96d,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,67c83488e67b25dcb923d96d_5,67c83488e67b25dcb923d96d,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,67c83488e67b25dcb923d96d_4,67c83488e67b25dcb923d96d,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,0,67c83488e67b25dcb923d96d_0,67c83488e67b25dcb923d96d,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,5e35373e1ddb124e6c306747_2,5e35373e1ddb124e6c306747,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
1,0,5e35373e1ddb124e6c306747_3,5e35373e1ddb124e6c306747,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,5e35373e1ddb124e6c306747_7,5e35373e1ddb124e6c306747,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
1,0,5e35373e1ddb124e6c306747_4,5e35373e1ddb124e6c306747,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,1,637545d6428d85daeedc3df5_2,637545d6428d85daeedc3df5,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,637545d6428d85daeedc3df5_4,637545d6428d85daeedc3df5,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,1,637545d6428d85daeedc3df5_0,637545d6428d85daeedc3df5,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,637545d6428d85daeedc3df5_5,637545d6428d85daeedc3df5,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
1,0,675b6bf5887bccb7fad6c44d_7,675b6bf5887bccb7fad6c44d,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,675b6bf5887bccb7fad6c44d_1,675b6bf5887bccb7fad6c44d,Persuasive,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,675b6bf5887bccb7fad6c44d_4,675b6bf5887bccb7fad6c44d,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,1,675b6bf5887bccb7fad6c44d_2,675b6bf5887bccb7fad6c44d,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1
1,0,66562875b665d8e2b1b6fc66_4,66562875b665d8e2b1b6fc66,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,66562875b665d8e2b1b6fc66_6,66562875b665d8e2b1b6fc66,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,66562875b665d8e2b1b6fc66_3,66562875b665d8e2b1b6fc66,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
1,0,66562875b665d8e2b1b6fc66_0,66562875b665d8e2b1b6fc66,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,647dde92d730823a9e5c7f0f_7,647dde92d730823a9e5c7f0f,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,647dde92d730823a9e5c7f0f_0,647dde92d730823a9e5c7f0f,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
1,0,647dde92d730823a9e5c7f0f_2,647dde92d730823a9e5c7f0f,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
1,0,647dde92d730823a9e5c7f0f_6,647dde92d730823a9e5c7f0f,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,5f1b4845cbf55f3192e33b89_2,5f1b4845cbf55f3192e33b89,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,5f1b4845cbf55f3192e33b89_4,5f1b4845cbf55f3192e33b89,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,0,5f1b4845cbf55f3192e33b89_0,5f1b4845cbf55f3192e33b89,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,5f1b4845cbf55f3192e33b89_7,5f1b4845cbf55f3192e33b89,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
1,2,5d07fc124e753800168ccafe_2,5d07fc124e753800168ccafe,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,5d07fc124e753800168ccafe_5,5d07fc124e753800168ccafe,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,5d07fc124e753800168ccafe_0,5d07fc124e753800168ccafe,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,5d07fc124e753800168ccafe_4,5d07fc124e753800168ccafe,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,66dd097265650e0dec23231f_2,66dd097265650e0dec23231f,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1,0,66dd097265650e0dec23231f_5,66dd097265650e0dec23231f,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,66dd097265650e0dec23231f_6,66dd097265650e0dec23231f,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,66dd097265650e0dec23231f_1,66dd097265650e0dec23231f,Persuasive,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",3,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,666b4944d7f80b9099b5af20_7,666b4944d7f80b9099b5af20,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,666b4944d7f80b9099b5af20_2,666b4944d7f80b9099b5af20,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1,0,666b4944d7f80b9099b5af20_5,666b4944d7f80b9099b5af20,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,666b4944d7f80b9099b5af20_3,666b4944d7f80b9099b5af20,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
1,0,677fb35eafd357a07e351a9f_5,677fb35eafd357a07e351a9f,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,677fb35eafd357a07e351a9f_6,677fb35eafd357a07e351a9f,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,677fb35eafd357a07e351a9f_1,677fb35eafd357a07e351a9f,Persuasive,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0
1,0,677fb35eafd357a07e351a9f_0,677fb35eafd357a07e351a9f,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,6651193f302387e52405119a_4,6651193f302387e52405119a,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,6651193f302387e52405119a_0,6651193f302387e52405119a,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,6651193f302387e52405119a_5,6651193f302387e52405119a,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,6651193f302387e52405119a_3,6651193f302387e52405119a,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,671cd612f039f8a9b5e55cca_4,671cd612f039f8a9b5e55cca,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,671cd612f039f8a9b5e55cca_0,671cd612f039f8a9b5e55cca,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
1,0,671cd612f039f8a9b5e55cca_7,671cd612f039f8a9b5e55cca,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,1,671cd612f039f8a9b5e55cca_2,671cd612f039f8a9b5e55cca,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,674ca2f2b42dd96dc2f71707_5,674ca2f2b42dd96dc2f71707,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,1,674ca2f2b42dd96dc2f71707_2,674ca2f2b42dd96dc2f71707,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,674ca2f2b42dd96dc2f71707_4,674ca2f2b42dd96dc2f71707,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,674ca2f2b42dd96dc2f71707_0,674ca2f2b42dd96dc2f71707,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
